transaction_id,order_amount,payment_total,bank_total,settlement_gross_total,settlement_net_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,payment_order_difference,bank_order_difference,settlement_gross_order_difference,settlement_net_order_difference,payment_bank_difference,bank_settlement_difference,payment_order_ratio,bank_order_ratio,settlement_gross_order_ratio,settlement_net_order_ratio,payment_count,bank_transaction_count,settlement_count,has_payment,has_settlement,has_multiple_payments,has_multiple_settlements,has_multiple_bank_transactions,has_refund,has_chargeback,has_adjustment,has_fee,has_tax,payment_success,payment_failed,payment_order_delay_days,settlement_order_delay_days,settlement_payment_delay_days,payment_date_available,settlement_date_available,payment_before_order,settlement_before_order,settlement_before_payment,payment_method,currency,merchant_id,target_exception,target_exception_type
TXN00850,2499,2499.0,2499,2499.0,2445.92,44.98,8.1,0.0,0.0,0.0,0.0,0,0.0,-53.07999999999993,0.0,0.0,1.0,1.0,1.0,0.9787595038015208,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,CARD,INR,MERCHANT_005,0,NONE
TXN00431,499,499.0,499,499.0,487.22,9.98,1.8,0.0,0.0,0.0,0.0,0,0.0,-11.779999999999973,0.0,0.0,1.0,1.0,1.0,0.9763927855711424,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,CARD,INR,MERCHANT_005,0,NONE
TXN00131,9999,9999.0,9999,9999.0,9857.41,119.99,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.59000000000017,0.0,0.0,1.0,1.0,1.0,0.9858395839583958,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00716,799,799.0,799,799.0,789.57,7.99,1.44,0.0,0.0,0.0,0.0,0,0.0,-9.42999999999995,0.0,0.0,1.0,1.0,1.0,0.98819774718398,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,3,1,1,1,0,0,0,WALLET,INR,MERCHANT_001,0,NONE
TXN00943,3999,3999.0,3999,3999.0,1905.12,79.98,14.4,0.0,0.0,1999.5,0.0,0,0.0,-2093.88,0.0,0.0,1.0,1.0,1.0,0.4763990997749437,1.0,1,1.0,1,1,0,0,0,0,1,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_005,1,CHARGEBACK
TXN00157,2499,2499.0,2499,2499.0,2440.02,49.98,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98000000000002,0.0,0.0,1.0,1.0,1.0,0.9763985594237696,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00631,999,0.0,999,999.0,975.42,19.98,3.6,0.0,0.0,0.0,-999.0,0,0.0,-23.58000000000004,-999.0,0.0,0.0,1.0,1.0,0.9763963963963964,0.0,1,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,CARD,INR,MERCHANT_004,1,MISSING_PAYMENT
TXN00801,1499,1499.0,1499,1499.0,1481.31,14.99,2.7,0.0,0.0,0.0,0.0,0,0.0,-17.690000000000055,0.0,0.0,1.0,1.0,1.0,0.9881987991994664,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_001,0,NONE
TXN00091,1999,1999.0,1999,1999.0,1975.41,19.99,3.6,0.0,0.0,0.0,0.0,0,0.0,-23.58999999999992,0.0,0.0,1.0,1.0,1.0,0.9881990995497748,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00896,199,199.0,199,199.0,0.0,2.39,0.43,0.0,0.0,0.0,0.0,0,0.0,-199.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,UPI,INR,MERCHANT_001,1,AMOUNT_MISMATCH
TXN00768,2499,2499.0,2499,2499.0,2463.61,29.99,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38999999999987,0.0,0.0,1.0,1.0,1.0,0.9858383353341336,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_004,0,NONE
TXN00731,3999,3999.0,3999,3999.0,3914.06,71.98,12.96,0.0,0.0,0.0,0.0,0,0.0,-84.94000000000005,0.0,0.0,1.0,1.0,1.0,0.9787596899224806,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,WALLET,INR,MERCHANT_001,0,NONE
TXN00959,299,299.0,299,299.0,294.76,3.59,0.65,0.0,0.0,0.0,0.0,0,0.0,-4.240000000000009,0.0,0.0,1.0,1.0,1.0,0.985819397993311,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00457,7999,7999.0,7999,7999.0,7810.22,159.98,28.8,0.0,0.0,0.0,0.0,0,0.0,-188.77999999999972,0.0,0.0,1.0,1.0,1.0,0.976399549943743,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00071,5999,5999.0,5999,5999.0,5928.21,59.99,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.78999999999996,0.0,0.0,1.0,1.0,1.0,0.9881996999499916,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00426,2499,2499.0,2499,2499.0,2469.51,24.99,4.5,0.0,0.0,0.0,0.0,0,0.0,-29.48999999999978,0.0,0.0,1.0,1.0,1.0,0.9881992797118848,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_004,0,NONE
TXN00087,799,799.0,799,799.0,789.57,7.99,1.44,0.0,0.0,0.0,0.0,0,0.0,-9.42999999999995,0.0,0.0,1.0,1.0,1.0,0.98819774718398,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,WALLET,INR,MERCHANT_001,0,NONE
TXN00207,799,799.0,799,799.0,787.68,9.59,1.73,0.0,0.0,0.0,0.0,0,0.0,-11.32000000000005,0.0,0.0,1.0,1.0,1.0,0.9858322903629536,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,3,2,1,1,0,0,0,WALLET,INR,MERCHANT_002,0,NONE
TXN00618,999,1298.7,999,999.0,981.32,14.98,2.7,0.0,0.0,0.0,299.70000000000005,0,0.0,-17.67999999999995,299.70000000000005,0.0,1.3,1.0,1.0,0.9823023023023024,2.0,1,1.0,1,1,1,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,CARD,INR,MERCHANT_003,1,MULTIPLE_PAYMENTS
TXN00723,1999,1999.0,1999,1999.0,1963.62,29.98,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38000000000011,0.0,0.0,1.0,1.0,1.0,0.9823011505752876,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00811,3999,3999.0,3999,3999.0,3951.81,39.99,7.2,0.0,0.0,0.0,0.0,0,0.0,-47.190000000000055,0.0,0.0,1.0,1.0,1.0,0.9881995498874718,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,UPI,INR,MERCHANT_005,0,NONE
TXN00908,7999,7999.0,7999,7999.0,7829.1,143.98,25.92,0.0,0.0,0.0,0.0,0,0.0,-169.89999999999964,0.0,0.0,1.0,1.0,1.0,0.9787598449806226,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00272,1999,1999.0,1999,1999.0,1956.54,35.98,6.48,0.0,0.0,0.0,0.0,0,0.0,-42.46000000000004,0.0,0.0,1.0,1.0,1.0,0.9787593796898448,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,WALLET,INR,MERCHANT_003,0,NONE
TXN00253,799,799.0,799,799.0,784.86,11.98,2.16,0.0,0.0,0.0,0.0,0,0.0,-14.139999999999986,0.0,0.0,1.0,1.0,1.0,0.9823028785982478,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00025,499,499.0,499,998.0,986.22,9.98,1.8,0.0,0.0,0.0,0.0,0,499.0,487.22,0.0,-499.0,1.0,1.0,2.0,1.9763927855711425,1.0,1,2.0,1,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,WALLET,INR,MERCHANT_002,1,DUPLICATE_SETTLEMENT
TXN00423,5999,5999.0,5999,5999.0,5892.82,89.98,16.2,0.0,0.0,0.0,0.0,0,0.0,-106.18000000000028,0.0,0.0,1.0,1.0,1.0,0.9823003833972328,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,NETBANKING,INR,MERCHANT_002,0,NONE
TXN00785,7999,7999.0,7999,7999.0,7829.1,143.98,25.92,0.0,0.0,0.0,0.0,0,0.0,-169.89999999999964,0.0,0.0,1.0,1.0,1.0,0.9787598449806226,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00514,4999,4999.0,4999,4999.0,4940.01,49.99,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98999999999978,0.0,0.0,1.0,1.0,1.0,0.9881996399279857,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00127,4999,4999.0,4999,4999.0,4940.01,49.99,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98999999999978,0.0,0.0,1.0,1.0,1.0,0.9881996399279857,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,UPI,INR,MERCHANT_005,0,NONE
TXN00668,7999,7999.0,7999,7999.0,7810.22,159.98,28.8,0.0,0.0,0.0,0.0,0,0.0,-188.77999999999972,0.0,0.0,1.0,1.0,1.0,0.976399549943743,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,3,1,1,1,0,0,0,WALLET,INR,MERCHANT_001,0,NONE
TXN00864,4999,4999.0,4999,4999.0,4940.01,49.99,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98999999999978,0.0,0.0,1.0,1.0,1.0,0.9881996399279857,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,CARD,INR,MERCHANT_002,0,NONE
TXN00155,7999,7999.0,7999,7999.0,7904.61,79.99,14.4,0.0,0.0,0.0,0.0,0,0.0,-94.39000000000031,0.0,0.0,1.0,1.0,1.0,0.9881997749718714,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00168,2499,2499.0,2499,2499.0,2440.02,49.98,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98000000000002,0.0,0.0,1.0,1.0,1.0,0.9763985594237696,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,UPI,INR,MERCHANT_001,0,NONE
TXN00360,1499,1499.0,1499,1499.0,1031.61,14.99,2.7,0.0,449.7,0.0,0.0,0,0.0,-467.3900000000001,0.0,0.0,1.0,1.0,1.0,0.6881987991994662,1.0,1,1.0,1,1,0,0,0,1,0,0,1,1,1,0,0,2,2,1,1,0,0,0,UPI,INR,MERCHANT_003,1,REFUND
TXN00774,9999,9999.0,9999,9999.0,9786.62,179.98,32.4,0.0,0.0,0.0,0.0,0,0.0,-212.3799999999992,0.0,0.0,1.0,1.0,1.0,0.9787598759875988,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,WALLET,INR,MERCHANT_001,0,NONE
TXN00013,9999,9999.0,9999,9999.0,9857.41,119.99,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.59000000000017,0.0,0.0,1.0,1.0,1.0,0.9858395839583958,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,CARD,INR,MERCHANT_003,0,NONE
TXN00673,199,199.0,199,199.0,195.48,2.98,0.54,0.0,0.0,0.0,0.0,0,0.0,-3.5200000000000102,0.0,0.0,1.0,1.0,1.0,0.9823115577889446,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00671,299,299.0,299,299.0,295.47,2.99,0.54,0.0,0.0,0.0,0.0,0,0.0,-3.5299999999999727,0.0,0.0,1.0,1.0,1.0,0.9881939799331104,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,CARD,INR,MERCHANT_001,1,WRONG_TRANSACTION_REFERENCE
TXN00596,9999,9999.0,9999,9999.0,9857.41,119.99,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.59000000000017,0.0,0.0,1.0,1.0,1.0,0.9858395839583958,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00285,499,499.0,499,499.0,488.4,8.98,1.62,0.0,0.0,0.0,0.0,0,0.0,-10.600000000000025,0.0,0.0,1.0,1.0,1.0,0.97875751503006,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00515,5999,5999.0,5999,5999.0,5928.21,59.99,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.78999999999996,0.0,0.0,1.0,1.0,1.0,0.9881996999499916,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,CARD,INR,MERCHANT_002,0,NONE
TXN00868,7999,7999.0,7999,7999.0,7829.1,143.98,25.92,0.0,0.0,0.0,0.0,0,0.0,-169.89999999999964,0.0,0.0,1.0,1.0,1.0,0.9787598449806226,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00598,2999,2999.0,2999,2999.0,2928.22,59.98,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.7800000000002,0.0,0.0,1.0,1.0,1.0,0.9763987995998664,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,WALLET,INR,MERCHANT_002,0,NONE
TXN00248,3999,7998.0,3999,3999.0,3928.22,59.98,10.8,0.0,0.0,0.0,3999.0,0,0.0,-70.7800000000002,3999.0,0.0,2.0,1.0,1.0,0.982300575143786,2.0,1,1.0,1,1,1,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,CARD,INR,MERCHANT_005,1,DUPLICATE_PAYMENT
TXN00662,199,199.0,199,199.0,196.65,1.99,0.36,0.0,0.0,0.0,0.0,0,0.0,-2.3499999999999943,0.0,0.0,1.0,1.0,1.0,0.9881909547738694,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_003,0,NONE
TXN00304,799,799.0,799,799.0,782.03,14.38,2.59,0.0,0.0,0.0,0.0,0,0.0,-16.970000000000027,0.0,0.0,1.0,1.0,1.0,0.9787609511889862,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,NETBANKING,INR,MERCHANT_003,0,NONE
TXN00744,1999,1999.0,1999,1999.0,1951.82,39.98,7.2,0.0,0.0,0.0,0.0,0,0.0,-47.180000000000064,0.0,0.0,1.0,1.0,1.0,0.9763981990995496,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00204,9999,9999.0,9999,9999.0,9786.62,179.98,32.4,0.0,0.0,0.0,0.0,0,0.0,-212.3799999999992,0.0,0.0,1.0,1.0,1.0,0.9787598759875988,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,WALLET,INR,MERCHANT_003,0,NONE
TXN00878,199,199.0,199,199.0,154.98,3.58,0.64,0.0,39.8,0.0,0.0,0,0.0,-44.02000000000001,0.0,0.0,1.0,1.0,1.0,0.7787939698492462,1.0,1,1.0,1,1,0,0,0,1,0,0,1,1,1,0,0,3,3,1,1,0,0,0,UPI,INR,MERCHANT_005,1,REFUND
TXN00417,7999,7999.0,7999,7999.0,7829.1,143.98,25.92,0.0,0.0,0.0,0.0,0,0.0,-169.89999999999964,0.0,0.0,1.0,1.0,1.0,0.9787598449806226,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,CARD,INR,MERCHANT_003,0,NONE
TXN00043,999,999.0,999,999.0,981.32,14.98,2.7,0.0,0.0,0.0,0.0,0,0.0,-17.67999999999995,0.0,0.0,1.0,1.0,1.0,0.9823023023023024,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,WALLET,INR,MERCHANT_005,0,NONE
TXN00218,999,999.0,999,999.0,975.42,19.98,3.6,0.0,0.0,0.0,0.0,0,0.0,-23.58000000000004,0.0,0.0,1.0,1.0,1.0,0.9763963963963964,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,UPI,INR,MERCHANT_002,0,NONE
TXN00463,3999,3999.0,3999,3999.0,3904.62,79.98,14.4,0.0,0.0,0.0,0.0,0,0.0,-94.38000000000012,0.0,0.0,1.0,1.0,1.0,0.9763990997749435,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_001,0,NONE
TXN00957,4999,4999.0,4999,4999.0,4881.02,99.98,18.0,0.0,0.0,0.0,0.0,0,0.0,-117.97999999999956,0.0,0.0,1.0,1.0,1.0,0.9763992798559712,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_001,0,NONE
TXN00105,999,999.0,999,999.0,984.85,11.99,2.16,0.0,0.0,0.0,0.0,0,0.0,-14.149999999999975,0.0,0.0,1.0,1.0,1.0,0.985835835835836,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,CARD,INR,MERCHANT_002,0,NONE
TXN00407,4999,4999.0,4999,4999.0,4928.21,59.99,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.78999999999996,0.0,0.0,1.0,1.0,1.0,0.9858391678335668,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00847,3999,3999.0,3999,3999.0,3904.62,79.98,14.4,0.0,0.0,0.0,0.0,0,0.0,-94.38000000000012,0.0,0.0,1.0,1.0,1.0,0.9763990997749435,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00549,799,799.0,799,799.0,784.86,11.98,2.16,0.0,0.0,0.0,0.0,0,0.0,-14.139999999999986,0.0,0.0,1.0,1.0,1.0,0.9823028785982478,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,CARD,INR,MERCHANT_003,0,NONE
TXN00547,999,999.0,999,999.0,981.32,14.98,2.7,0.0,0.0,0.0,0.0,0,0.0,-17.67999999999995,0.0,0.0,1.0,1.0,1.0,0.9823023023023024,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,UPI,INR,MERCHANT_005,0,NONE
TXN00798,799,0.0,799,799.0,784.86,11.98,2.16,0.0,0.0,0.0,-799.0,0,0.0,-14.139999999999986,-799.0,0.0,0.0,1.0,1.0,0.9823028785982478,0.0,1,1.0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,UPI,INR,MERCHANT_002,1,MISSING_PAYMENT
TXN00111,9999,9999.0,9999,9999.0,9881.01,99.99,18.0,0.0,0.0,0.0,0.0,0,0.0,-117.98999999999978,0.0,0.0,1.0,1.0,1.0,0.9881998199819982,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,3,2,1,1,0,0,0,UPI,INR,MERCHANT_005,0,NONE
TXN00339,2999,2999.0,2999,2999.0,2935.3,53.98,9.72,0.0,0.0,0.0,0.0,0,0.0,-63.69999999999982,0.0,0.0,1.0,1.0,1.0,0.978759586528843,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,WALLET,INR,MERCHANT_003,0,NONE
TXN00522,7999,7999.0,7999,7999.0,7857.42,119.98,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.57999999999993,0.0,0.0,1.0,1.0,1.0,0.982300287535942,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00312,3999,3999.0,3999,3999.0,928.97,59.98,10.8,0.0,0.0,2999.25,0.0,0,0.0,-3070.03,0.0,0.0,1.0,1.0,1.0,0.2323005751437859,1.0,1,1.0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,UPI,INR,MERCHANT_003,1,CHARGEBACK
TXN00363,499,499.0,499,499.0,491.93,5.99,1.08,0.0,0.0,0.0,0.0,0,0.0,-7.069999999999993,0.0,0.0,1.0,1.0,1.0,0.9858316633266532,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,WALLET,INR,MERCHANT_003,0,NONE
TXN00657,7999,7999.0,7999,7999.0,7904.61,79.99,14.4,0.0,0.0,0.0,0.0,0,0.0,-94.39000000000031,0.0,0.0,1.0,1.0,1.0,0.9881997749718714,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_001,0,NONE
TXN00799,5999,5999.0,5999,5999.0,5914.05,71.99,12.96,0.0,0.0,0.0,0.0,0,0.0,-84.94999999999982,0.0,0.0,1.0,1.0,1.0,0.985839306551092,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,CARD,INR,MERCHANT_001,0,NONE
TXN00151,1499,0.0,1499,1499.0,1477.77,17.99,3.24,0.0,0.0,0.0,-1499.0,0,0.0,-21.230000000000015,-1499.0,0.0,0.0,1.0,1.0,0.9858372248165445,0.0,1,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_004,1,MISSING_PAYMENT
TXN00390,799,799.0,799,799.0,782.03,14.38,2.59,0.0,0.0,0.0,0.0,0,0.0,-16.970000000000027,0.0,0.0,1.0,1.0,1.0,0.9787609511889862,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00281,799,799.0,799,799.0,787.68,9.59,1.73,0.0,0.0,0.0,0.0,0,0.0,-11.32000000000005,0.0,0.0,1.0,1.0,1.0,0.9858322903629536,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,WALLET,INR,MERCHANT_003,0,NONE
TXN00048,7999,7999.0,7999,7999.0,7857.42,119.98,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.57999999999993,0.0,0.0,1.0,1.0,1.0,0.982300287535942,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00914,2999,2999.0,2999,2999.0,2956.53,35.99,6.48,0.0,0.0,0.0,0.0,0,0.0,-42.4699999999998,0.0,0.0,1.0,1.0,1.0,0.9858386128709572,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,NETBANKING,INR,MERCHANT_004,0,NONE
TXN00450,4999,4999.0,4999,4999.0,4892.82,89.98,16.2,0.0,0.0,0.0,0.0,0,0.0,-106.18000000000028,0.0,0.0,1.0,1.0,1.0,0.97875975195039,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,WALLET,INR,MERCHANT_001,0,NONE
TXN00058,3999,3999.0,3999,3999.0,3904.62,79.98,14.4,0.0,0.0,0.0,0.0,0,0.0,-94.38000000000012,0.0,0.0,1.0,1.0,1.0,0.9763990997749435,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,WALLET,INR,MERCHANT_001,0,NONE
TXN00838,799,799.0,799,799.0,782.03,14.38,2.59,0.0,0.0,0.0,0.0,0,0.0,-16.970000000000027,0.0,0.0,1.0,1.0,1.0,0.9787609511889862,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00944,2499,2499.0,2499,2499.0,2469.51,24.99,4.5,0.0,0.0,0.0,0.0,0,0.0,-29.48999999999978,0.0,0.0,1.0,1.0,1.0,0.9881992797118848,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_004,0,NONE
TXN00899,2499,2499.0,2499,2499.0,2469.51,24.99,4.5,0.0,0.0,0.0,0.0,0,0.0,-29.48999999999978,0.0,0.0,1.0,1.0,1.0,0.9881992797118848,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00844,199,199.0,199,199.0,194.78,3.58,0.64,0.0,0.0,0.0,0.0,0,0.0,-4.219999999999999,0.0,0.0,1.0,1.0,1.0,0.9787939698492464,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_002,0,NONE
TXN00456,1999,1999.0,1999,1999.0,1951.82,39.98,7.2,0.0,0.0,0.0,0.0,0,0.0,-47.180000000000064,0.0,0.0,1.0,1.0,1.0,0.9763981990995496,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00166,2499,2499.0,2499,2499.0,2440.02,49.98,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98000000000002,0.0,0.0,1.0,1.0,1.0,0.9763985594237696,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,WALLET,INR,MERCHANT_003,0,NONE
TXN00962,2499,2499.0,2499,2499.0,2463.61,29.99,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38999999999987,0.0,0.0,1.0,1.0,1.0,0.9858383353341336,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_003,0,NONE
